number,city,area,name,set,address,x,y,tel
5013,台東縣,海端鄉,台東縣海端鄉霧鹿國民小學附設幼兒園,公立,台東縣海端鄉12號,121.0414028,23.1690951,(089)935053#17
5014,台東縣,海端鄉,台東縣海端鄉霧鹿國民小學附設幼兒園利稻分班,公立,台東縣海端鄉文化路1號,121.0252397,23.18685922,(089)938178#17
5015,台東縣,海端鄉,台東縣海端鄉海端國民小學附設幼兒園,公立,台東縣海端鄉山界36號,121.1765642,23.10144447,(089)931184#20
5016,台東縣,海端鄉,台東縣海端鄉初來國民小學附設幼兒園,公立,台東縣海端鄉5號,121.1253132,23.13262355,(089)931049
5017,台東縣,海端鄉,台東縣海端鄉立幼兒園,公立,台東縣海端鄉山界17-3號,121.176666,23.10038401,(089)931466
5018,台東縣,池上鄉,台東縣池上鄉萬安國民小學附設幼兒園,公立,台東縣池上鄉5-2號,121.2190852,23.09561114,(089)862371#307
5019,台東縣,池上鄉,台東縣池上鄉萬安國民小學附設幼兒園振興分班,公立,台東縣池上鄉36號,121.1957861,23.0437589,(089)951068
5020,台東縣,池上鄉,台東縣池上鄉福原國民小學附設幼兒園,公立,台東縣池上鄉中華路17號,121.2155215,23.12492434,(089)864935
5021,台東縣,池上鄉,台東縣池上鄉大坡國民小學附設幼兒園,公立,台東縣池上鄉87號,121.2305745,23.12526512,(089)864927
5022,台東縣,東河鄉,台東縣東河鄉都蘭國民小學附設幼兒園,公立,台東縣東河鄉431號,121.2276659,22.87741538,(089)531224#301
5023,台東縣,東河鄉,台東縣東河鄉北源國民小學附設幼兒園,公立,台東縣東河鄉順那21號,121.2922492,23.03950511,(089)891103#307
5024,台東縣,東河鄉,台東縣東河鄉泰源國民小學附設幼兒園,公立,台東縣東河鄉297號,121.2850081,22.99842762,(089)891011#22
5025,台東縣,東河鄉,台東縣東河鄉東河國民小學附設幼兒園,公立,台東縣東河鄉35號,121.3042147,22.97086476,(089)896401
5026,台東縣,東河鄉,台東縣東河鄉興隆國民小學附設幼兒園,公立,台東縣東河鄉155號,121.2479423,22.89507064,(089)531283
5027,台東縣,東河鄉,台東縣東河鄉立幼兒園,公立,台東縣東河鄉南東河347號,121.3035087,22.96944426,(089)896428
5028,台東縣,成功鎮,台東縣成功鎮三民國民小學附設幼兒園,公立,台東縣成功鎮三民路18號,121.3713161,23.10209838,(089)853672
5029,台東縣,成功鎮,台東縣成功鎮三民國民小學附設幼兒園和平分班,公立,台東縣成功鎮跋邊路24號,121.3521089,23.07535274,(089)851941
5030,台東縣,成功鎮,台東縣成功鎮忠孝國民小學附設幼兒園,公立,台東縣成功鎮成廣路8號,121.4000596,23.15775432,(089)871109#17
5031,台東縣,成功鎮,台東縣成功鎮忠孝國民小學附設幼兒園博愛分班,公立,台東縣成功鎮重安路2號,121.3958973,23.19196297,(089)871216#207
5032,台東縣,成功鎮,台東縣成功鎮成功國民小學附設幼兒園,公立,台東縣成功鎮太平路28號,121.3825718,23.10227977,(089)854634
5033,台東縣,成功鎮,台東縣成功鎮三仙國民小學附設幼兒園,公立,台東縣成功鎮基翬路16號,121.3937397,23.12036754,(089)853020
5034,台東縣,成功鎮,台東縣成功鎮信義國民小學附設幼兒園,公立,台東縣成功鎮都歷路58號,121.3306578,23.02645034,(089)841830
5035,台東縣,成功鎮,台東縣成功鎮立幼兒園,公立,台東縣成功鎮上海街1-3號,121.374869,23.10124347,(089)852230
5036,台東縣,成功鎮,台東縣私立博愛幼兒園,私立,台東縣成功鎮天津街48巷8-1號,121.3738164,23.1040711,(089)852624
5037,台東縣,長濱鄉,台東縣長濱鄉寧埔國民小學附設幼兒園,公立,台東縣長濱鄉41號,121.4143691,23.2443521,(089)801082#371
5038,台東縣,長濱鄉,台東縣長濱鄉樟原國民小學附設幼兒園,公立,台東縣長濱鄉7號,121.4820683,23.41293164,(089)881019#221
5039,台東縣,長濱鄉,台東縣長濱鄉長濱國民小學附設幼兒園,公立,台東縣長濱鄉11號,121.4524011,23.31551846,(089)832295
5040,台東縣,長濱鄉,台東縣長濱鄉竹湖國民小學附設幼兒園,公立,台東縣長濱鄉14號,121.429171,23.28561783,(089)831295
5041,台東縣,長濱鄉,台東縣長濱鄉三間國民小學附設幼兒園,公立,台東縣長濱鄉16號,121.4680684,23.35581777,(089)831306#216
5042,台東縣,太麻里鄉,台東縣太麻里鄉香蘭國民小學附設幼兒園,公立,台東縣太麻里鄉28號,120.9939108,22.58776312,(089)781505#108
5043,台東縣,太麻里鄉,台東縣太麻里鄉三和國民小學附設幼兒園,公立,台東縣太麻里鄉漁場94號,121.037519,22.67258877,(089)512291#221
5044,台東縣,太麻里鄉,台東縣太麻里鄉美和國民小學附設幼兒園,公立,台東縣太麻里鄉90號,121.0450185,22.68768463,(089)512848
5045,台東縣,太麻里鄉,台東縣太麻里鄉大王國民小學附設幼兒園,公立,台東縣太麻里鄉文化路71號,121.004197,22.61284246,(089)781342#242
5046,台東縣,太麻里鄉,台東縣太麻里鄉大溪國民小學附設幼兒園,公立,台東縣太麻里鄉大溪85號,120.9408667,22.46175028,(089)761017#37
5047,台東縣,太麻里鄉,台東縣太麻里鄉立幼兒園,公立,台東縣太麻里鄉至善路35號,121.0037143,22.61081617,(089)782807
5048,台東縣,金峰鄉,台東縣金峰鄉新興國民小學附設幼兒園,公立,台東縣金峰鄉1號,121.003721,22.63102902,(089)781687#206
5049,台東縣,金峰鄉,台東縣金峰鄉嘉蘭國民小學附設幼兒園,公立,台東縣金峰鄉嘉蘭132號,120.9617563,22.595334,(089)751224#51
5050,台東縣,金峰鄉,台東縣金峰鄉賓茂國民小學附設幼兒園,公立,台東縣金峰鄉68號,120.9548275,22.53228924,(089)771695
5051,台東縣,金峰鄉,台東縣金峰鄉立幼兒園,公立,台東縣金峰鄉85號,120.9609957,22.59443824,(089)751051
5052,台東縣,金峰鄉,台東縣金峰鄉介達國民小學附設幼兒園,公立,台東縣金峰鄉正興105之1號,120.9963801,22.60500226,(089)781583#42
5053,台東縣,大武鄉,台東縣大武鄉大武國民小學附設幼兒園,公立,台東縣大武鄉民族街2巷49號,120.905212,22.36475868,(089)790242
5054,台東縣,大武鄉,台東縣大武鄉尚武國民小學附設幼兒園,公立,台東縣大武鄉學府路7號,120.8886676,22.34015013,(089)790473#28
5055,台東縣,大武鄉,台東縣大武鄉大鳥國民小學附設幼兒園,公立,台東縣大武鄉12號,120.9111346,22.38338308,(089)791530#27
5056,台東縣,大武鄉,台東縣大武鄉立幼兒園,公立,台東縣大武鄉政通五街6-1號,120.8883266,22.34075905,(089)791721
5057,台東縣,達仁鄉,台東縣達仁鄉安朔國民小學附設幼兒園,公立,台東縣達仁鄉113號,120.8680206,22.29410998,(089)702593
5058,台東縣,達仁鄉,台東縣達仁鄉安朔國民小學附設幼兒園新化分班,公立,台東縣達仁鄉新化路57號,120.856533,22.38201644,(089)791747
5059,台東縣,達仁鄉,台東縣達仁鄉土坂國民小學附設幼兒園,公立,台東縣達仁鄉10號,120.8870532,22.45354213,(089)761655
5060,台東縣,達仁鄉,台東縣達仁鄉立幼兒園,公立,台東縣達仁鄉106號,120.8858808,22.4548001,(089)761893
5061,台南市,中西區,台南市中西區成功國民小學附設幼兒園,公立,台南市中西區成功路235號,120.203303,22.998719,(06)2294395#12
5062,台南市,中西區,台南市中西區協進國民小學附設幼兒園,公立,台南市中西區金華路四段17號,120.193961,22.997229,(06)2202173
5063,台南市,中西區,台南市中西區進學國民小學附設幼兒園,公立,台南市中西區南寧街47號,120.200971,22.983993,(06)2130643
5064,台南市,中西區,台南市立第一幼兒園,公立,台南市中西區南門路26之1號,120.203841,22.987753,(06)2135779
5065,台南市,中西區,台南市中西區忠義國民小學附設幼兒園,公立,台南市中西區忠義路二段2號,120.202703,22.990269,(06)2222768#802
5066,台南市,中西區,國立台南大學附設實驗國民小學附設幼兒園,公立,台南市中西區樹林街二段31號,120.208999,22.985972,(06)2132566#600
5067,台南市,中西區,台南市立中山國民中學附設幼兒園,公立,台南市中西區南寧街45號,120.20329,22.984784,(06)2134792
5068,台南市,中西區,台南市私立佳恩幼兒園,私立,台南市中西區金城街25號,120.189767,22.992559,(06)2952628
5069,台南市,中西區,台南市私立興文齋幼兒園,私立,台南市中西區民權路二段152號,120.202875,22.995149,(06)2200600
5070,台南市,中西區,台南市私立小牛頓幼兒園,私立,台南市中西區開山路122巷56弄3號,120.205813,22.989602,(06)2235765
5071,台南市,中西區,台南市私立武聖幼兒園,私立,台南市中西區武聖路151巷49弄5號,120.190439,23.004816,(06)2593083
5072,台南市,中西區,台南市私立寶寶幼兒園,私立,台南市中西區南寧街12號,120.205187,22.984604,(06)2133177
5073,台南市,中西區,台南市私立知多幼兒園,私立,台南市中西區大埔街73號,120.207981,22.986813,(06)2148988
5074,台南市,中西區,社團法人台南市基督教青年會附設台南市私立青年會幼兒園,私立,台南市中西區民生路二段200號,120.19349,22.99641,(06)2267756
5075,台南市,中西區,台南市私立愛迪生資優幼兒園,私立,台南市中西區頂美二街48巷16號,120.184996,23.000378,(06)3584200
5076,台南市,中西區,台南市私立新大華幼兒園,私立,台南市中西區府緯街72巷2號、4號,120.198284,22.984098,(06)2145176
5077,台南市,中西區,台南市私立哈佛蒙特梭利幼兒園,私立,台南市中西區樹林街二段340號,120.20049,22.986401,(06)2137188
5078,台南市,中西區,台南市私立哈佛蒙特梭利幼兒園小小分班,私立,台南市中西區樹林街二段205號之1,120.200637,22.986135,(06)2137188
5079,台南市,中西區,財團法人中華基督教衛理公會附設台南市私立衛理幼兒園,私立,台南市中西區健康路一段368號,120.199488,22.981577,(06)2141722#11
5080,台南市,東區,台南市東區大同國民小學附設幼兒園,公立,台南市東區榮譽街30號,120.215744,22.973911,(06)2157589#861
5081,台南市,東區,台南市東區東光國民小學附設幼兒園,公立,台南市東區東光路一段39號,120.230759,22.991582,(06)2376534#722
5082,台南市,東區,台南市東區崇明國民小學附設幼兒園,公立,台南市東區崇明路698號,120.225393,22.971316,(06)2673330#1001
5083,台南市,東區,台南市東區博愛國民小學附設幼兒園,公立,台南市東區前鋒路100號,120.213303,22.993072,(06)2361723
5084,台南市,東區,台南市東區崇學國民小學附設幼兒園,公立,台南市東區崇學路98號,120.22335,22.979564,(06)2689951#123
5085,台南市,東區,台南市東區復興國民小學附設幼兒園,公立,台南市東區裕文路60號,120.238682,22.982593,(06)3319168
5086,台南市,東區,台南市東區德高國民小學附設幼兒園,公立,台南市東區崇善路1155號,120.235989,22.962726,(06)2681891#108
5087,台南市,東區,台南市東區勝利國民小學附設幼兒園,公立,台南市東區勝利路10號,120.217732,22.988617,(06)2081861
5088,台南市,東區,台南市立忠孝國民中學附設幼兒園,公立,台南市東區崇善路151號,120.222367,22.981465,(06)2670495#134
5089,台南市,東區,台南市立小康幼兒園小東分班,公立,台南市東區小東路198巷24弄52號,120.226433,22.999372,(06)2389931
5090,台南市,東區,台南市私立日光小河馬幼兒園,私立,台南市東區東興路63號,120.228718,22.991534,(06)2080282
5091,台南市,東區,台南市私立劍聲國際幼兒園,私立,台南市東區榮譽街95號1樓,120.218036,22.97509,(06)2908872
5092,台南市,東區,台南市私立耶魯幼兒園,私立,台南市東區中華東路二段185巷14號,120.233573,22.984295,(06)2699630
5093,台南市,東區,台南市私立維尼寶貝幼兒園,私立,台南市東區東安路251巷53號,120.225917,22.996514,(06)2355860
5094,台南市,東區,台南市私立陽光城堡幼兒園,私立,台南市東區裕農路288巷137號,120.230192,22.985994,(06)2356477
5095,台南市,東區,台南市私立童話世界幼兒園,私立,台南市東區崇德二十二街65號,120.2290566,22.96693021,(06)2603477
5096,台南市,東區,台南市私立智慧園幼兒園,私立,台南市東區崇德四街37號,120.225845,22.978169,(06)2603922
5097,台南市,東區,台南市私立德光幼兒園,私立,台南市東區崇德路196號,120.220872,22.978445,(06)2691995
5098,台南市,東區,台南市私立傑尼爾至善幼兒園,私立,台南市東區崇明十二街19號,120.223121,22.975203,(06)2897540
5099,台南市,東區,台南市私立輔大幼兒園,私立,台南市東區崇明十五街16號,120.22645,22.971481,(06)2894186
5100,台南市,東區,台南市私立元喬幼兒園,私立,台南市東區裕興街201號,120.242393,22.983488,(06)3318677
5101,台南市,東區,威爾森文教事業股份有限公司附設台南市私立威爾森人文藝術幼兒園,私立,台南市東區崇德十六街17號,120.228333,22.969795,(06)3357718
5102,台南市,東區,台南市私立慈心幼兒園,私立,台南市東區榮譽街27號,120.215683,22.974177,(06)2156779
5103,台南市,東區,台南市私立牧群幼兒園,私立,台南市東區裕和路36號,120.239238,22.987454,(06)3310700
5104,台南市,東區,財團法人台灣省台南市崇德聖堂附設台南市私立崇德幼兒園,私立,台南市東區崇德二十三街69號,120.229308,22.966384,(06)2609843
5105,台南市,東區,台南市私立小太陽幼兒園,私立,台南市東區林森路一段153巷58號,120.215118,22.98347,(06)2360869
5106,台南市,東區,台南市私立瑩青幼兒園,私立,台南市東區崇善十三街57號,120.233014,22.969056,(06)2605374
5107,台南市,東區,社團法人台南市基督教青年會附設台南市私立長榮幼兒園,私立,台南市東區林森路二段79號,120.223076,22.988385,(06)2082517
5108,台南市,東區,台南市私立人上人幼兒園,私立,台南市東區長榮路二段32巷8號,120.219673,22.987389,(06)2082888
5109,台南市,東區,台南市私立樂貝兒幼兒園,私立,台南市東區東寧路518號,120.230941,22.988903,(06)2742111
5110,台南市,東區,台南市私立長女幼兒園,私立,台南市東區長榮路二段135號,120.221011,22.991073,(06)2355656
5111,台南市,東區,台南市私立愛兒堡幼兒園,私立,台南市東區裕農路446巷90弄16號,120.23133,22.985776,(06)2388006
5112,台南市,東區,台南市私立傑尼爾富農幼兒園,私立,台南市東區富農街二段33號,120.235596,22.985928,(06)2906768
5113,台南市,東區,台南市私立文林幼兒園,私立,台南市東區光明街82號,120.228402,22.997004,(06)2378378
5114,台南市,東區,財團法人福智文教基金會附設台南市私立妙慧幼兒園,私立,台南市東區崇德一街96、98號,120.221126,22.981767,(06)2682860
5115,台南市,東區,台南市私立長欣幼兒園,私立,台南市東區裕平路89號,120.241994,22.985226,(06)3313448
5116,台南市,東區,台南市私立新世代人文藝術幼兒園,私立,台南市東區東興路236號,120.229765,22.994657,(06)2370639
5117,台南市,東區,台南市私立德妮勁寶兒幼兒園,私立,台南市東區中華東路三段44巷41號,120.227838,22.9811,(06)2686821
5118,台南市,東區,財團法人台灣聖公會附設台南市私立聖公會幼兒園,私立,台南市東區崇德路550巷24號,120.226653,22.972704,(06)2683771
5119,台南市,東區,台南市私立仁和幼兒園,私立,台南市東區崇學路230巷52號,120.225956,22.981048,(06)2684079
5120,台南市,東區,台南市私立怡東幼兒園,私立,台南市東區怡東路32號,120.227783,22.991235,(06)2348203
5121,台南市,東區,台南市私立新園幼兒園,私立,台南市東區勝利路52巷80號,120.21922,22.990369,(06)2746000
5122,台南市,東區,台南市私立愛麗兒幼兒園,私立,台南市東區裕農路469號,120.232128,22.988391,(06)2006156
5123,台南市,東區,台南市私立後甲幼兒園,私立,台南市東區裕農路668巷47號,120.23694,22.986962,(06)2692204
5124,台南市,東區,台南市私立劍聲幼兒園,私立,台南市東區榮譽街102號,120.217993,22.974762,(06)2691439
5125,台南市,東區,台南市私立育寶幼兒園,私立,台南市東區崇明十三街5號、7號,120.224273,22.973718,(06)2884882
5126,台南市,東區,台南市私立威斯康辛幼兒園,私立,台南市東區崇善路356號,120.228579,22.975725,(06)2896616
5127,台南市,東區,台南市私立新生幼兒園,私立,台南市東區榮譽街192號,120.220133,22.976074,(06)2678254
5128,台南市,東區,財團法人台南市私立母佑會社會福利慈善基金會附設台南市私立母佑幼兒園,私立,台南市東區裕農路798號,120.239069,22.988761,(06)3310830
5129,台南市,東區,台南市私立新樓幼兒園,私立,台南市東區青年路360號,120.214947,22.991023,(06)2383884
5130,台南市,東區,台南市私立維多利亞人文藝術幼兒園,私立,台南市東區崇明路268號,120.219328,22.978241,(06)2900807
5131,台南市,東區,台南光華學校財團法人台南市光華高級中學附屬台南市私立光華幼兒園,私立,台南市東區勝利路41號,120.217382,22.988918,(06)2342647
5132,台南市,東區,台南市私立荷本幼兒園,私立,台南市東區裕平路122號,120.241041,22.984886,(06)3316367
5133,台南市,東區,台南市私立威爾森德高幼兒園,私立,台南市東區永東街58號,120.235892,22.961015,(06)2905460
5134,台南市,東區,台南市私立才子幼兒園,私立,台南市東區文化二街68號,120.232012,22.97773,(06)2680144
5135,台南市,東區,國立成功大學員工子女非營利幼兒園(委託財團法人國立成功大學文教基金會辦理),非營利,台南市東區林森路2段251號,120.223665,22.992031,(06)2757575#36030
